Barcode,Call Number,ID,Lname,Fname,LName2,FName2,TheRest,Author/Editor,Title,Volume/Edition,Holding,Sort1,Sort2,DO NOT INCLUDE,DECIMAL CHECK,Don't Include,Sort3,Nope,Sort4,Sort5,Sort6,Sort7,Sort8,Sort9,Sort10,Sort11,Sort12,Sort13,Sort14,Processing Notes,APA Citation,Chicago Citation,Date of Entry,Notes,Column1,Column2
L0112075866,Z 699 S736s,4757,,,,,,"Sparck Jones, Karen | Kay, Martin",Linguistics and information science,,Z 699 S736s,Z,699,S736s,TRUE,.S736s,.S,#NAME?,736,#NAME?,,,,,,,,,,,,,,,,
,Z 699 S785 1986,4758,,,,,,,Standard network interconnection protocols,,Z 699 S785 1986,Z,699,S785,TRUE,.S785,.S,#NAME?,785,#NAME?,1986,,,,,,,,,,,,,MISSING 1/9/2019,,
L0112075700,Z 699 T64 1984,4762,,,,,,"Tolle, John E.",Public access terminals: determining quantity requ,,Z 699 T64 1984,Z,699,T64,TRUE,.T64,.T,#NAME?,64,#NAME?,1984,,,,,,,,,,,,,,,
L0112075668,Z 699 T68 1978,6574,,,,,,"Townley, Helen M.",Systems analysis for information retrieval,,Z 699 T68 1978,Z,699,T68,TRUE,.T68,.T,#NAME?,68,#NAME?,1978,,,,,,,,,,,,,,,
L0112076070,Z 699 V5 1961,4764,,,,,,"Vickery, B.C.",On retrieval system theory,,Z 699 V5 1961,Z,699,V5,TRUE,.V5,.V,#NAME?,5,#NAME?,1961,,,,,,,,,,,,,,,
L0112076039,Z 699 V66i,4765,,,,,,"Vickery, B.C.",Information systems,,Z 699 V66i,Z,699,V66i,TRUE,.V66i,.V,#NAME?,66,#NAME?,,,,,,,,,,,,,,,,
L0112075999,Z 699 V66o 1965,4766,,,,,,"Vickery, B.C.",On retrieval system theory,Second ed.,Z 699 V66o 1965,Z,699,V66o,TRUE,.V66o,.V,#NAME?,66,#NAME?,1965,,,,,,,,,,,,,,,
L0112075627,Z 699 V357i 1975,4763,,,,,,"van Rijsbergen, C.J.",Information retrieval,,Z 699 V357i 1975,Z,699,V357i,TRUE,.V357i,.V,#NAME?,357,#NAME?,,,,,,,,,,,,,,,,
L0112075957,Z 699.2 A44 2005,5684,,,,,,"Alex|er, Gwen| Wilson, Joan Brichacek| Williams,",Current Essays and Reports in Information Retrieval and Data Mining,,Z 699.2 A44 2005,Z,699.2,A44,TRUE,.A44,.A,#NAME?,44,#NAME?,2005,,,,,,,,,,,,,,,
L0112075916,Z 699.2 B9 1983,4767,,,,,,"Byerly, Greg",Online searching  A dictionary and bibliographic g,,Z 699.2 B9 1983,Z,699.2,B9,TRUE,.B9,.B,#NAME?,9,#NAME?,1983,,,,,,,,,,,,,,,
L0112075874,Z 699.2 H39 1987,4768,,,,,,"Hawkins, Donald T.",Online information retrieval bibliography 1983-198,,Z 699.2 H39 1987,Z,699.2,H39,TRUE,.H39,.H,#NAME?,39,#NAME?,1987,,,,,,,,,,,,,,,
L0112075833,Z 699.22 H54 1982,4769,,,,,,"Hildreth, Charles R.",Online public access catalogs: the user interface,,Z 699.22 H54 1982,Z,699.22,H54,TRUE,.H54,.H,#NAME?,54,#NAME?,1982,,,,,,,,,,,,,,,
L0112075791,Z 699.3 A43 1987,4771,,,,,,"Alberico, Ralph",Microcomputers for the online searcher,,Z 699.3 A43 1987,Z,699.3,A43,TRUE,.A43,.A,#NAME?,43,#NAME?,1987,,,,,,,,,,,,,,,
L0112075759,Z 699.3 B365 1988,4772,,,,,,"Batt, Fred",Online searching for end users An information sour,,Z 699.3 B365 1988,Z,699.3,B365,TRUE,.B365,.B,#NAME?,365,#NAME?,1988,,,,,,,,,,,,,,,
L0112075718,Z 699.3 C69b 1986,4773,,,,,,"Crawford, Walt",Bibliographic displays in the online catalog,,Z 699.3 C69b 1986,Z,699.3,C69b,TRUE,.C69b,.C,#NAME?,69,#NAME?,1986,,,,,,,,,,,,,,,
L0112075676,Z 699.3 C69p 1987,4774,,,,,,"Crawford, Walt",Patron Access Issues for online catalogs,,Z 699.3 C69p 1987,Z,699.3,C69p,TRUE,.C69p,.C,#NAME?,69,#NAME?,1987,,,,,,,,,,,,,,,
L0112075635,Z 699.3 H34,4775,,,,,,"Hall, J.L.",On-line information retrieval sourcebook,,Z 699.3 H34,Z,699.3,H34,TRUE,.H34,.H,#NAME?,34,#NAME?,,,,,,,,,,,,,,,,
L0112076088,Z 699.3 H395,4776,,,,,,"Meadow, Charles T. | Cochrane, Pauline (Atherton)",Basics of online searching,,Z 699.3 H395,Z,699.3,H395,TRUE,.H395,.H,#NAME?,395,#NAME?,,,,,,,,,,,,,,,,
L0112076047,Z 699.3 J6 1980,4777,,,,,,"Jones, C. Lee",Linking bibliographic data bases:  a discussion of,,Z 699.3 J6 1980,Z,699.3,J6,TRUE,.J6,.J,#NAME?,6,#NAME?,1980,,,,,,,,,,,,,,,
L0112076005,Z 699.3 O54,4779,,,,,,"Henry, W.M| Leigh, J.A| Tedd, L.A. | Williams, P.W",Online searching  An introduction,,Z 699.3 O54,Z,699.3,O54,TRUE,.O54,.O,#NAME?,54,#NAME?,,,,,,,,,,,,,,,,
L0112075965,Z 699.3 O55,4780,,,,,,"Lee, JoAnn H.","Online searching  The basics, setting & management",,Z 699.3 O55,Z,699.3,O55,TRUE,.O55,.O,#NAME?,55,#NAME?,,,,,,,,,,,,,,,,
L0112075924,Z 699.3 P64 1983,6219,,,,,,"Palmer, Robert C.",Online Reference and Information Retrieval,First Edition,Z 699.3 P64 1983,Z,699.3,P64,TRUE,.P64,.P,#NAME?,64,#NAME?,1983,,,,,,,,,,,,,,,
L0112075841,Z 699.3 W4,4790,,,,,,"Webster, James K.",The bibliographic utilities  A guide for the speci,,Z 699.3 W4,Z,699.3,W4,TRUE,.W4,.W,#NAME?,4,#NAME?,,,,,,,,,,,,,,,,
L0112075882,Z 699.3 W185i,4789,,,,,,"Wanger, Judith| Cuadro, Carlos A. | Fishburn, Mary",Impact of on-line retrieval services: a survey of,,Z 699.3 W185i,Z,699.3,W185i,TRUE,.W185i,.W,#NAME?,185,#NAME?,,,,,,,,,,,,,,,,
L0112075809,Z 699.35 C38 1991,4791,,,,,,"Henry, Marcia Klinger| Keenan, Linda | Reagan, Mic",Search sheets for OPACs on the Internet:  a select,,Z 699.35 C38 1991,Z,699.35,C38,TRUE,.C38,.C,#NAME?,38,#NAME?,1991,,,,,,,,,,,,,,,
L0112075767,Z 699.35 C38 W44 1997,4792,,,,,,,What the OCLC online union catalog means to me,,Z 699.35 C38 W44 1997,Z,699.35,C38,TRUE,.C38,.C,#NAME?,38,#NAME?,W44,1997,,,,,,,,,,,,,,
L0112075726,Z 699.35 C38b A38 1992,4793,,,,,,"Ra, Marsha",Advances in online public access catalogs,vol.1,Z 699.35 C38b A38 1992,Z,699.35,C38b,TRUE,.C38b,.C,#NAME?,38,#NAME?,A38,1992,,,,,,,,,,,,,,
L0112075684,Z 699.35 M2 H34 1997,5849,,,,,,"Hagler, Ronald",The bibliographic record and information technolog,3rd ed.,Z 699.35 M2 H34 1997,Z,699.35,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,H34,1997,,,,,,,,,,,,,,
L0112075643,Z 699.35 M28 C48 1990,4796,,,,,,"Morris, Leslie R.",Choosing a bibliographic utility,,Z 699.35 M28 C48 1990,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,C48,1990,,,,,,,,,,,,,,
L0112076096,Z 699.35 M28 F675 1995 c.2,4798,,,,,,Network Development | MARC St|ards Office,US MARC format integration and its effect on USMAR,1995 ed.,Z 699.35 M28 F675 1995 c.2,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,F675,1995,,,c.2,,,,,,,,,,,
L0112076054,Z 699.35 M28 F675 1995,4797,,,,,,Network Development | MARC St|ards Office,US MARC format integration and its effect on USMAR,1995 ed.,Z 699.35 M28 F675 1995,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,F675,1995,,,,,,,,,,,,,,
L0112076013,Z 699.35 M28 P54 1994,4799,,,,,,"Piepenburg, Scott",Easy MARC  A simplified guide to creating catalog,,Z 699.35 M28 P54 1994,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,P54,1994,,,,,,,,,,,,,,
L0112075973,Z 699.35 M28 R68 1992,4800,,,,,,"Rowley, Jennifer E.",Organizing knowledge,Second ed.,Z 699.35 M28 R68 1992,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,R68,1992,,,,,,,,,,,,,,
,Z 699.35 M28 U8 1993,4802,,,,,,Network Development | MARC St|ards Office,US MARC Authority Format,,Z 699.35 M28 U8 1993,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,U8,1993,,,,,,,,,,,,MISSING 1/9/2019,,
,Z 699.35 M28 U82 1994 v. 1,4803,,,,,,Network Development | MARC St|ards Office,US MARC Bibliographic Format,1994 ed.,Z 699.35 M28 U82 1994 v. 1,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,U82,1994,,,v. 1,,,,,,,,,MISSING 1/9/2019,,
,Z 699.35 M28 U82 1994 v. 2,4804,,,,,,Network Development | MARC St|ards Office,US MARC Bibliographic Format,1994 ed.,Z 699.35 M28 U82 1994 v. 2,Z,699.35,M28,TRUE,.M28,.M,#NAME?,28,#NAME?,U82,1994,,,v. 2,,,,,,,,,MISSING 1/9/2019,,
L0112075932,Z 699.35 O55 D73 1994,6265,,,,,,"Markey, Karen | Diane Vizine-Goetz","Using Subject Headings for Online Retrieval: Theory, Practice, and Potential",,Z 699.35 O55 D73 1994,Z,699.35,O55,TRUE,.O55,.O,#NAME?,55,#NAME?,D73,1994,,,,,,,,,,,,,,
L0112075890,Z 699.35 O55 Q56,4805,,,,,,"Block, Marylaine",Quintessential Searcher,,Z 699.35 O55 Q56,Z,699.35,O55,TRUE,.O55,.O,#NAME?,55,#NAME?,Q56,2001,,,,,,,,,,,,,,
L0112075858,Z 699.35 O55 W35 1993 c.2,4806,,,,,,"Walker, Geraldene | Janes, Joseph",Online retrieval  A dialogue of theory and practic,no. 6,Z 699.35 O55 W35 1993 c.2,Z,699.35,O55,TRUE,.O55,.O,#NAME?,55,#NAME?,W35,1993,,,c.2,,,,,No c.1,,,,,,
L0112075817,Z 699.35 O55 W66 1988,4807,,,,,,"Wood, F.E.",Guidelines for teachers of online information retr,,Z 699.35 O55 W66 1988,Z,699.35,O55,TRUE,.O55,.O,#NAME?,55,#NAME?,W66,1988,,,,,,,,Needs gift label,,,,,,
L0112075775,Z 699.35 S92 2000,4808,,,,,,"Wheeler, William J.",Saving the User's Time Through Subject Access Innovation,,Z 699.35 S92 2000,Z,699.35,S92,TRUE,.S92,.S,#NAME?,92,#NAME?,2000,,,,,,,,,,,,,,,
L0112075734,Z 699.35 S92 H55 1989,4809,,,,,,"Hildreth, Charles R.",Intelligent interfaces and retrieval methods,Issue no. 2,Z 699.35 S92 H55 1989,Z,699.35,S92,TRUE,.S92,.S,#NAME?,92,#NAME?,H55,1989,,,c.2,,,,,,,,,,,
L0112075692,Z 699.35 S92 H55 1989,4810,,,,,,"Hildreth, Charles R.",Intelligent interfaces and retrieval methods,Issue no. 2,Z 699.35 S92 H55 1989,Z,699.35,S92,TRUE,.S92,.S,#NAME?,92,#NAME?,H55,1989,,,c.3,,,,,,,,,,,
L0112075650,Z 699.35 S92 H55 1989,4811,,,,,,"Hildreth, Charles R.",Intelligent interfaces and retrieval methods,Issue no. 2,Z 699.35 S92 H55 1989,Z,699.35,S92,TRUE,.S92,.S,#NAME?,92,#NAME?,H55,1989,,,c.5,,,,,,,,,,,
L0112076542,Z 699.4 B7 I57,4812,,,,,,,Broad system of ordering schedule and index,FID 564,Z 699.4 B7 I57,Z,699.4,B7,TRUE,.B7,.B,#NAME?,7,#NAME?,I57,,,,,,,,,,,,,,,
L0112076500,Z 699.4 B77 1986,4813,,,,,,Serial Record Division ,Conser tables 1986 ,,Z 699.4 B77 1986,Z,699.4,C25,TRUE,.C25,.C,#NAME?,25,#NAME?,B77,,,,,,,,,,,,,,,
L0112076468,Z 699.4 E34 A46,4817,,,,,,"Alston, R.C. | Jannetta, M.J.",Bibliography machine-readable cataloguing and the,,Z 699.4 E34 A46,Z,699.4,E34,TRUE,.E34,.E,#NAME?,34,#NAME?,A46,,,,,,,,,,,,,,,
L0112076427,Z 699.4 I19 B89 1994,4818,,,,,,"Buxton, Andrew | Hopkinson, Alan",The CDS/ISIS handbook,,Z 699.4 I19 B89 1994,Z,699.4,I19,TRUE,.I19,.I,#NAME?,19,#NAME?,B89,1994,,,,,,,,,,,,,,
L0112076385,Z 699.4 I61g,4819,,,,,,,Guidelines for ISDS (International Serials Data Sy,,Z 699.4 I61g,Z,699.4,I61g,TRUE,.I61g,.I,#NAME?,61,#NAME?,,,,,,,,,,,,,,,,
L0112076344,Z 699.4 M2 1980,4820,,,,,,,UNIMARC:  Universal Marc format,Second ed.,Z 699.4 M2 1980,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,1980,,,,,,,,,,,,,,,
L0112076302,Z 699.4 M2 1988,4823,,,,,,"Woods, Elaine W.",The MINISIS/UNIMARC project Final report,,Z 699.4 M2 1988,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,1988,,,,,,,,,,,,,,,
L0112076260,Z 699.4 M2 B48 1990,4824,,,,,,"Petersen Toni | Molholt, Pat",Beyond the book  Extending MARC for subject access,,Z 699.4 M2 B48 1990,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,B48,1990,,,,,,,,,,,,,,
L0112076229,Z 699.4 M2 C47,4825,,,,,,,Chinese MARC format for books,Second ed.,Z 699.4 M2 C47,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,C47,,,,,,,,,,,,,,,
L0112076146,Z 699.4 M2 C72 1989,7315,,,,,,"Crawford, Walt",MARC for library use: understanding integrated USMARC,,Z 699.4 M2 C72 1989,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,C72,1989,,,,,,,,,,,,,,
L0112076187,Z 699.4 M2 C72,4826,,,,,,"Crawford, Walt",MARC for library use: understanding the USMARC for,,Z 699.4 M2 C72,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,C72,,,,,,,,,,,,,,,
L0112076104,Z 699.4 M2 S4,4833,,,,,,"Jeffreys, A.E. | Wilson, T.D.",U.K. MARC project  Proceedings,"March 28-30, 1969",Z 699.4 M2 S4,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,S4,,,,,,,,,,,,,,,
L0112076559,Z 699.4 M2 U5,4838,,,,,,,Format recognition process for MARC records,,Z 699.4 M2 U5,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,U5,,,,,,,,,,,,,,,
L0112076518,Z 699.4 M2 U56,4839,,,,,,,Manuscripts  A MARC format,,Z 699.4 M2 U56,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,U56,,,,,,,,,,,,,,,
L0112076476,Z 699.4 M2 U8 1988,4843,,,,,,Network Development | MARC St|ards Office,US MARC code list for countries,,Z 699.4 M2 U8 1988,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,U8,1988,,,,,,,,,,,,,,
L0112076435,Z 699.4 M2 U86 1988,4844,,,,,,Network Development | MARC St|ards Office,US MARC code list for geographic areas,,Z 699.4 M2 U86 1988,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,U86,1988,,,,,,,,,,,,,,
L0112076393,Z 699.4 M2 U865 1988,4845,,,,,,Network Development | MARC St|ards Office,"US MARC code list for relators, sources, descriptio",,Z 699.4 M2 U865 1988,Z,699.4,M2,TRUE,.M2,.M,#NAME?,2,#NAME?,U865,1988,,,,,,,,,,,,,,
L0112076351,Z 699.4 S73 1987,4846,,,,,,"Swanson, Edward",A manual of AACR2 examples for technical reports,,Z 699.4 S73 1987,Z,699.4,S73,TRUE,.S73,.S,#NAME?,73,#NAME?,1987,,,,,,,,,,,,,,,
L0112076310,Z 699.5 A2 S23 1998,4848,,,,,,"Saffady, William",Managing electronic records,Second ed.,Z 699.5 A2 S23 1998,Z,699.5,A2,TRUE,.A2,.A,#NAME?,2,#NAME?,S23,1998,,,,,,,,,,,,,,
L0112076278,Z 699.5 A9 I58 1984,4849,,,,,,"Intner, Sheila S.",Access to media  A guide to integrating and comput,,Z 699.5 A9 I58 1984,Z,699.5,A9,TRUE,.A9,.A,#NAME?,9,#NAME?,I58,1984,,,,,,,,,,,,,,
L0112076237,Z 699.5 A9 K7 1991,4847,,,,,,"Kranch, Douglas A.",Automated media management systems,,Z 699.5 A9 K7 1991,Z,699.5,A9,TRUE,.A9,.A,#NAME?,9,#NAME?,K7,1991,,,,,,,,,,,,,,
L0112076195,Z 699.5 C5 I53 1983,4850,,,,,,"Grayson, Martin",Information retrieval in chemistry and chemical pa,Encyc. Reprint,Z 699.5 C5 I53 1983,Z,699.5,C5,TRUE,.C5,.C,#NAME?,5,#NAME?,I53,1983,,,,,,,,,,,,,,
L0112076153,Z 699.5 C53 C43 1980,1354,,,,,,,Chinese character code for informaiton interchange,vol. 1,Z 699.5 C53 C43 1980,Z,699.5,C53,TRUE,.C53,.C,#NAME?,53,#NAME?,C43,1980,,,,,,,,,,,,,,
L0112076567,Z 699.5 E3 E348,4852,,,,,,"Tessier, Judy | Settel, Barbara",Education  Database search aids,Nov. 1981,Z 699.5 E3 E348,Z,699.5,E3,TRUE,.E3,.E,#NAME?,3,#NAME?,E348,,,,,,,,,,,,,,,
L0112076112,Z 699.5 E25 B875,4851,,,,,,"Ojala, Marydee",Business & management bibliographic and news datab,29738,Z 699.5 E25 B875,Z,699.5,E25,TRUE,.E25,.E,#NAME?,25,#NAME?,B875,,,,,,,,,,,,,,,
L0112076526,Z 699.5 F67 W45 1990,4853,,,,,,"Whitney, Gretchen",Language distribution in databases: an analysis an,,Z 699.5 F67 W45 1990,Z,699.5,F67,TRUE,.F67,.F,#NAME?,67,#NAME?,W45,1990,,,,,,,,,,,,,,
L0112076484,Z 699.5 G6 G674,4854,,,,,,"Slade, Rod",Government documents  Database search aids,Nov. 1980,Z 699.5 G6 G674,Z,699.5,G6,TRUE,.G6,.G,#NAME?,6,#NAME?,G674,,,,,,,,,,,,,,,
L0112076443,Z 699.5 H8 R47 1996,6260,,,,,,Getty Art History Information Program,Research Agenda for Networked Cultural Heritage,,Z 699.5 H8 R47 1996,Z,699.5,H8,TRUE,.H8,.H,#NAME?,8,#NAME?,R47,1996,,,,,,,,,,,,,,
L0112076401,Z 699.5 P3 W67 1995,4855,,,,,,"Armstrong, C.J.",World databases in patents,,Z 699.5 P3 W67 1995,Z,699.5,P3,TRUE,.P3,.P,#NAME?,3,#NAME?,W67,1995,,,,,,,,,,,,,,
L0112076369,Z 699.5 P53 M37 1986,4856,,,,,,"Markey, Karen",Subject access to visual resources collections  A,no. 11,Z 699.5 P53 M37 1986,Z,699.5,P53,TRUE,.P53,.P,#NAME?,53,#NAME?,M37,1986,,,,,,,,,,,,,,
L0112076328,Z 699.5 S3 C64 1998,6575,,,,,,"Bowden, Mary Ellen, Trudi Bellardo Hahn, | Robert V. Williams",Proceedings of the 1998 Conference on the History and Heritage of Science Information Systems,,Z 699.5 S3 C64 1998,Z,699.5,S3,TRUE,.S3,.S,#NAME?,3,#NAME?,C64,1998,,,,,,,,,,,,,,
L0112076286,Z 699.5 S3 I59 2012,6365,,,,,,"Carbo, Toni | Hahn, Trudi Bellardo",International Perspectives on the History of Information Science and Technology : Proceedings of the ASIS&T 2012 Pre-conference on the History of ASIS&T and Information Science and Technology,,Z 699.5 S3 I59 2012,Z,699.5,S3,TRUE,.S3,.S,#NAME?,3,#NAME?,I59,2012,,,,,,,,,,,,Donated by Ashley Sands; contains conference schedule,,
L0112076245,Z 699.5 S74 O16q 1988 c.1,4857,,,,,,"Schieber, Phillip| Voedisch, Virginia G. | Wright,",A guide to special collections in the OCLC databas,,Z 699.5 S74 O16q 1988 c.1,Z,699.5,S74,TRUE,.S74,.S,#NAME?,74,#NAME?,O16q,1988,,,c.1,,,,,,,,,,,
L0112076203,Z 699.5 S74 O26,4858,,,,,,"Schieber, Phillip | Voedisch, Virginia G.",A guide to the OCLC databasxse and the special col,,Z 699.5 S74 O26,Z,699.5,S74,TRUE,.S74,.S,#NAME?,74,#NAME?,O26,,,,,,,,,,,,,,,
L0112076161,Z 699.5 T4 L989,4859,,,,,,"Lynch, Michael F.",Computer-based information services in science and,,Z 699.5 T4 L989,Z,699.5,T4,TRUE,.T4,.T,#NAME?,4,#NAME?,L989,,,,,,,,,,,,,,,
L0112076120,Z 699.7 B85 1970,6629,,,,,,"Wasserman, Paul | Mary Lee Bundy",Reader in research methods for librarianship,,Z 699.7 B85 1970,Z,699.7,B85,TRUE,.B85,.B,#NAME?,85,#NAME?,1970,,,,,,,,,,,,,,,
L0112076534,Z 699.7 M37,4861,,,,,,"Martyn, John | Lancaster, F. Wilfrid",Investigative methods in library and information s,,Z 699.7 M37,Z,699.7,M37,TRUE,.M37,.M,#NAME?,37,#NAME?,,,,,,,,,,,,,,,,
L0112076575,Z 699.7 M335 1986,4860,,,,,,"Markey, Karen | Demeyer, Anh N.",DDC online project:  evaluation of a library sched,,Z 699.7 M335 1986,Z,699.7,M335,TRUE,.M335,.M,#NAME?,335,#NAME?,1986,,,,,,,,,,,,,,,
L0112076492,Z 699.7 W35 2012,7325,,,,,,"Wallace, Danny P.| Van Fleet, Connie",Knowledge into Action: Research and Evaluation in Library and Information Science,,Z 699.7 W35 2012,Z,699.7,W35,TRUE,.W35,.W,#NAME?,35,#NAME?,2012,,,,,,,,,Not in Voyager as of 10/28/2016,,,,,,
L0112076450,Z 699.8 H64o,4862,,,,,,"Hjerppe, Rol|",An outline of bibliometics and citation analysis,,Z 699.8 H64o,Z,699.8,H64o,TRUE,.H64o,.H,#NAME?,64,#NAME?,,,,,,,,,,,,,,,,
L0112076419,Z 699.8 N51l,4863,,,,,,"Nicholas, David | Ritchie, Maureen",Literature and bibliometrics,,Z 699.8 N51l,Z,699.8,N51l,TRUE,.N51l,.N,#NAME?,51,#NAME?,,,,,,,,,,,,,,,,
L0112076377,Z 700 G73,7041,,,,,,"Greenfield, Jane",Pamphlet Binding,Yale University Preservation Pamphlet no. 4,Z 700 G73,Z,700,G73,TRUE,.G73,.G,#NAME?,73,#NAME?,,,,,,,,,,,,,,,,
L0112076336,Z 700 L525 1986,4864,,,,,,"Parisi, Paul A. | Merrill-Oldham, Jan",Library Binding Institute standard for library binding,8th edition,Z 700 L525 1986,Z,700,L525,TRUE,.L525,.L,#NAME?,525,#NAME?,1986,,,,,,,,,,,,,,,
L0112076294,Z 700 M47 1990,4865,,,,,,"Merrill-Oldham, Jan | Parisi, Paul",Guide to the Library Binding Institute standard for library binding,8th edition,Z 700 M47 1990,Z,700,M47,TRUE,.M47,.M,#NAME?,47,#NAME?,1990,,,,,,,,,,,,,,,
L0112076252,Z 700 M47 1990,4866,,,,,,"Merrill-Oldham, Jan | Parisi, Paul",Guide to the Library Binding Institute standard for library binding,8th edition,Z 700 M47 1990,Z,701,M48,TRUE,.M48,.M,#NAME?,48,#NAME?,1991,,,,,,,,,,,,,,,
L0112076211,Z 700 R293 1992,7349,,,,,,"Rebsamen, Werner",Technically Speaking: articles on library binding,,Z 700 R293 1992,Z,700,R293,TRUE,.R293,.R,#NAME?,293,#NAME?,1992,,,,,,,,,Not in voyager as of 10/31/2016,,,,,,
L0112076179,Z 700.9 A42,7056,,,,,,American Institute for Conservation of Historic | Artistic Works,AIC news : newsletter of the American Institute for Conservation of Historic and Artistic Works,"vol. 20, nos. 2-6, vol. 21 nos. 1,3,4",Z 700.9 A42,Z,700.9,A42,TRUE,.A42,.A,#NAME?,42,#NAME?,,,,,,,,,,,,,,,,
L0112076138,Z 700.9 M36 1989,7043,,,,,,"Smith, Merrily A., ed.",Managing the preservation of serial literature : an international symposium,,Z 700.9 M36 1989,Z,700.9,M36,TRUE,.M36,.M,#NAME?,36,#NAME?,1989,,,,,,,,,,,,,,,
L0112077029,Z 701 B26,4870,,,,,,"Banks, Paul N.",A selective bibliography on the conservation of re,,Z 701 B26,Z,701,B26,TRUE,.B26,.B,#NAME?,26,#NAME?,,,,,,,,,,,,,,,,
L0112076989,Z 701 B31,6628,,,,,,Canadian Council of Archives,Basic conservation of archival materials : a guide,,Z 701 B31,Z,701,B31,TRUE,.B31,.B,#NAME?,31,#NAME?,,,,,,,,,,,,,,,,
L0112076906,Z 701 B79 1986,4872,,,,,,"Boyd, Jane | Etherington, Don",Preparation of archival copies of theses and disse,,Z 701 B79 1986,Z,701,B79,TRUE,.B79,.B,#NAME?,79,#NAME?,1986,,,,,,,,,,,,,,,
L0112076948,Z 701 B361c 1981,4871,,,,,,"Baynes-Cope, A.D.",Caring for books and documents,,Z 701 B361c 1981,Z,701,B361c,TRUE,.B361c,.B,#NAME?,361,#NAME?,1981,,,,,,,,,,,,,,,
L0112076864,Z 701 C35 1995,4873,,,,,,,The California preservation program,,Z 701 C35 1995,Z,701,C35,TRUE,.C35,.C,#NAME?,35,#NAME?,1995,,,,,,,,,,,,,,,
L0112076823,Z 701 C56 1994,6621,,,,,,"Cloonan, Michele Valerie",IFLA 69 Global perspectives on preservation education,,Z 701 C56 1994,Z,701,C56,TRUE,.C56,.C,#NAME?,56,#NAME?,1994,,,,,,,,,,,,,,,
L0112076781,Z 701 C765 v. 1-10,7055,,,,,,,Conservation Administration News,v. 1-10 bound,Z 701 C765 v. 1-10,Z,701,C765,TRUE,.C765,.C,#NAME?,765,#NAME?,,,,,,,,,,,,,,,,
L0112076740,Z 701 C765 v. 11-20,7056,,,,,,,Conservation Administration News,v. 11-20 bound,Z 701 C765 v. 11-20,Z,702,C766,TRUE,.C766,.C,#NAME?,766,#NAME?,,,,,,,,,,,,,,,,
L0112076708,Z 701 C765 v. 21-30,,,,,,,,Conservation Administration News,v. 21-30 bound,Z 701 C765 v. 21-30,,,,,,,,,,,,,,,,,,,,,,,,,
L0112076666,Z 701 C765 v. 31-40,7057,,,,,,,Conservation Administration News,v. 31-40 bound,Z 701 C765 v. 31-40,Z,703,C767,TRUE,.C767,.C,#NAME?,767,#NAME?,,,,,,,,,,,,,,,,
L0112076625,Z 701 C765 v. 41-50,7058,,,,,,,Conservation Administration News,v. 41-50 bound,Z 701 C765 v. 41-50,Z,704,C768,TRUE,.C768,.C,#NAME?,768,#NAME?,,,,,,,,,,,,,,,,
L0112076583,Z 701 C765 v. 51-56,7059,,,,,,,Conservation Administration News,v. 51-56 bound,Z 701 C765 v. 51-56,Z,705,C769,TRUE,.C769,.C,#NAME?,769,#NAME?,,,,,,,,,,,,,,,,
L0112077037,Z 701 C765 v. 57-63,7060,,,,,,,Conservation Administration News,v. 57-63,Z 701 C765 v. 57-63,Z,706,C770,TRUE,.C770,.C,#NAME?,770,#NAME?,,,,,,,,,,,,,,,,
L0112076955,Z 701 C784 v. 1,4874,,,,,,"Cunha, George Martin | Cunha, Dorothy Grant",Library and archives conservation:  1980s and beyo,vol. 1,Z 701 C784 v. 1,Z,701,C784,TRUE,.C784,.C,#NAME?,784,#NAME?,v. 1,,,,,,,,,,,,,,,
L0112076914,Z 701 C784 v. 2,4875,,,,,,"Cunha, George Martin | Cunha, Dorothy Grant",Library and archives conservation:  1980s and beyo,vol. 2,Z 701 C784 v. 2,Z,701,C784,TRUE,.C784,.C,#NAME?,784,#NAME?,v. 2,,,,,,,,,,,,,,,
